Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2025-07-28,Vertigo,1958,https://boxd.it/avFgbl,5,,"l, namementioned",2025-07-27
2025-07-29,Tenet,2020,https://boxd.it/aw5Btd,3,,"l, namementioned",2025-07-28
2025-07-31,The Killer,2023,https://boxd.it/axQYP5,3.5,,l,2025-07-30
2025-08-02,Jurassic World Rebirth,2025,https://boxd.it/azuAA5,2,,"cine, cine25, ospinos",2025-08-01
2025-08-04,The Lego Batman Movie,2017,https://boxd.it/aAZg5n,3.5,Yes,ospinos,2025-08-03
2025-08-05,Spider-Man 2,2004,https://boxd.it/aBPf43,4,Yes,l,2025-08-04
2025-08-06,V/H/S/2,2013,https://boxd.it/aCU74t,2.5,,pinguas,2025-08-05
2025-08-12,Modern Times,1936,https://boxd.it/aHx63D,4,Yes,l,2025-08-07
2025-08-09,Fantastic Mr. Fox,2009,https://boxd.it/aF3YqD,4.5,Yes,"fefys, lia 💍, namementioned",2025-08-08
2025-08-10,War of the Worlds,2025,https://boxd.it/aFj8ch,0.5,,l,2025-08-09
2025-08-10,Weapons,2025,https://boxd.it/aFFjmV,4,,"julio, cine, cine25, namementioned",2025-08-09
2025-08-10,Batman: Mask of the Phantasm,1993,https://boxd.it/aFF6cD,4,,l,2025-08-10
2025-08-11,Batman: Hush,2019,https://boxd.it/aH0Xf7,3.5,,l,2025-08-11
2025-08-12,The Death of Superman,2018,https://boxd.it/aHupf3,3.5,,l,2025-08-11
2025-08-13,Reign of the Supermen,2019,https://boxd.it/aHPHuH,1.5,,l,2025-08-12
2025-08-13,Batman & Mr. Freeze: SubZero,1998,https://boxd.it/aI3jcR,4,,l,2025-08-12
2025-08-13,Batman: Mystery of the Batwoman,2003,https://boxd.it/aI9UEv,3,,l,2025-08-12
2025-08-14,Batman: Under the Red Hood,2010,https://boxd.it/aIAiSN,4,,l,2025-08-13
2025-08-14,Batman: The Killing Joke,2016,https://boxd.it/aIBE2r,1.5,,l,2025-08-13
2025-08-14,"Batman: The Long Halloween, Part One",2021,https://boxd.it/aIDz4L,3,,l,2025-08-13
2025-08-14,"Batman: The Long Halloween, Part Two",2021,https://boxd.it/aJ1dyR,3.5,,l,2025-08-14
2025-08-15,Batman: Year One,2011,https://boxd.it/aJgqVT,4,,,2025-08-14
2025-08-15,Batman Beyond: Return of the Joker,2000,https://boxd.it/aJhup5,3.5,,l,2025-08-14
2025-08-15,"Batman: The Dark Knight Returns, Part 1",2012,https://boxd.it/aJAaQj,3.5,,l,2025-08-14
2025-08-15,"Batman: The Dark Knight Returns, Part 2",2013,https://boxd.it/aJFUIP,3.5,,l,2025-08-15
2025-08-18,Captain America: The Winter Soldier,2014,https://boxd.it/aLWoSl,3.5,Yes,lia 💍,2025-08-17
2025-08-19,Johnny English,2003,https://boxd.it/aMCMKz,3,,"ospinos, namementioned",2025-08-18
2025-08-19,The Matrix,1999,https://boxd.it/aMPfQ1,4.5,,"l, namementioned",2025-08-19
2025-08-22,Superman,1978,https://boxd.it/aOxN3T,3.5,,l,2025-08-21
2025-08-22,Justice League: The Flashpoint Paradox,2013,https://boxd.it/aOXBZX,3.5,,"lia 💍, pinguas, fefys",2025-08-21
2025-08-23,Batman Begins,2005,https://boxd.it/aPwktZ,3.5,Yes,lia 💍,2025-08-23
2025-08-24,F1,2025,https://boxd.it/aQlKID,3,Yes,"lia 💍, fefys, marquin, lia seb",2025-08-24
2025-08-25,The Dark Knight,2008,https://boxd.it/aR7Den,5,Yes,"lia 💍, namementioned",2025-08-24
2025-08-26,Full Metal Jacket,1987,https://boxd.it/aRnxDX,4.5,,"ospinos, namementioned",2025-08-25
2025-08-26,The Dark Knight Rises,2012,https://boxd.it/aRNa43,4,Yes,lia 💍,2025-08-25
2025-08-28,Nobody,2021,https://boxd.it/aSFELp,3.5,,"l, namementioned",2025-08-27
2025-08-29,The Da Vinci Code,2006,https://boxd.it/aTfci7,2.5,,"lia 💍, marquin",2025-08-27
2025-08-29,Dunkirk,2017,https://boxd.it/aTrrDD,3.5,,l,2025-08-28
2025-09-01,The Batman,2022,https://boxd.it/aVUtrl,5,Yes,lia 💍,2025-08-31
2025-09-02,Batman vs. Two-Face,2017,https://boxd.it/aWcMhP,1.5,,l,2025-09-01
2025-09-02,Justice League: Doom,2012,https://boxd.it/aWeNz5,3.5,,l,2025-09-01
2025-09-02,Son of Batman,2014,https://boxd.it/aWvYwZ,2.5,,l,2025-09-01
2025-09-02,Batman vs. Robin,2015,https://boxd.it/aWFWYn,3,,l,2025-09-02
2025-09-03,Stalker,1979,https://boxd.it/aXdvX1,5,,"l, namementioned, profile",2025-09-02
2025-09-05,Jeepers Creepers,2001,https://boxd.it/aY728F,2.5,,"l, namementioned",2025-09-04
2025-09-05,OLIVIA RODRIGO: driving home 2 u (a SOUR film),2022,https://boxd.it/aYkpOF,4,,l,2025-09-04
2025-09-07,Come and See,1985,https://boxd.it/aZHX6d,5,,lia 💍,2025-09-06
2025-09-11,Night of the Hunted,2023,https://boxd.it/b2g0F7,1.5,,l,2025-09-10
2025-09-11,Batman: Year One,2011,https://boxd.it/b2g1zT,4,Yes,lia 💍,2025-09-10
2025-09-12,Batman: Year One,2011,https://boxd.it/b2LHdx,3.5,Yes,lia 💍,2025-09-11
2025-09-14,Batman: Under the Red Hood,2010,https://boxd.it/b3yKYT,4,Yes,lia 💍,2025-09-13
2025-09-14,Batman: Mystery of the Batwoman,2003,https://boxd.it/b3H3rF,3,Yes,lia 💍,2025-09-13
2025-09-14,Batman: Mask of the Phantasm,1993,https://boxd.it/b44ws9,4,Yes,lia 💍,2025-09-13
2025-09-16,Batman & Mr. Freeze: SubZero,1998,https://boxd.it/b5oBAB,4,Yes,lia 💍,2025-09-15
2025-09-19,Batman: Hush,2019,https://boxd.it/b6EEgF,3.5,Yes,lia 💍,2025-09-17
2025-09-23,Monster House,2006,https://boxd.it/b9hiJr,2.5,Yes,l,2025-09-21
2025-09-25,Caught Stealing,2025,https://boxd.it/baoYqz,3,,l,2025-09-24
2025-09-25,The Favourite,2018,https://boxd.it/baILNl,4,,l,2025-09-24
2025-09-26,Yi Yi,2000,https://boxd.it/bb8MxZ,4.5,,"pinguas, marquin, luigimec",2025-09-25
2025-09-27,One Battle After Another,2025,https://boxd.it/bbG90F,4,,"julio, cine25, cine, bento, namementioned",2025-09-26
2025-09-28,No Country for Old Men,2007,https://boxd.it/bbWgpz,4,,l,2025-09-27
2025-09-30,The Elephant Man,1980,https://boxd.it/bdH3i9,5,,"l, c",2025-09-29
2025-10-01,The Iron Claw,2023,https://boxd.it/bdZ5vF,4,,"l, namementioned",2025-09-30
2025-10-01,Mirror,1975,https://boxd.it/beg0lf,5,,"l, c",2025-09-30
2025-10-02,A Clockwork Orange,1971,https://boxd.it/beAhm5,4,,l,2025-10-01
2025-10-02,The Fly,1986,https://boxd.it/beN3ip,3.5,,"l, namementioned",2025-10-01
2025-10-03,Cloverfield,2008,https://boxd.it/bfmEQX,3.5,,"marquin, luigimec, lia 💍, pinguas",2025-10-02
2025-10-04,10 Cloverfield Lane,2016,https://boxd.it/bfHKVr,3.5,,l,2025-10-03
2025-10-05,Triangle,2009,https://boxd.it/bgK4fj,3.5,Yes,lia 💍,2025-10-04
2025-10-07,Weapons,2025,https://boxd.it/bic8Gt,4,Yes,"pinguas, marquin, tori, luigimec",2025-10-06
2025-10-08,Scary Stories to Tell in the Dark,2019,https://boxd.it/bislYn,2,,l,2025-10-07
2025-10-08,Trick 'r Treat,2007,https://boxd.it/biv9aV,3,,l,2025-10-07
2025-10-08,Twilight,2008,https://boxd.it/biLIhp,3.5,,lia 💍,2025-10-07
2025-10-09,Evil Dead II,1987,https://boxd.it/bj2X5H,4,,l,2025-10-08
2025-10-09,The Twilight Saga: New Moon,2009,https://boxd.it/bjkeDl,1,,lia 💍,2025-10-08
2025-10-10,The Twilight Saga: Eclipse,2010,https://boxd.it/bjQFn9,1,,lia 💍,2025-10-09
2025-10-11,V/H/S/Halloween,2025,https://boxd.it/bka1LF,2,,"tori, pinguas",2025-10-10
2025-10-12,The Twilight Saga: Breaking Dawn – Part 1,2011,https://boxd.it/bkYQ3J,1,,lia 💍,2025-10-11
2025-10-12,The Twilight Saga: Breaking Dawn – Part 2,2012,https://boxd.it/bl5yTr,2.5,,lia 💍,2025-10-11
2025-10-13,Bring Her Back,2025,https://boxd.it/bm3CSH,4,Yes,"lia 💍, pinguas, marquin",2025-10-12
2025-10-14,Scary Movie,2000,https://boxd.it/bmIPpP,3.5,Yes,lia 💍,2025-10-13
2025-10-15,Dawn of the Dead,1978,https://boxd.it/bn2re9,3.5,,l,2025-10-14
2025-10-16,Scary Movie 2,2001,https://boxd.it/bntuVz,1,,lia 💍,2025-10-14
2025-10-16,A Film by Kirk,2002,https://boxd.it/bnOITJ,3.5,,lia 💍,2025-10-15
2025-10-17,House of Wax,2005,https://boxd.it/bobVXb,3,,"l, namementioned",2025-10-16
2025-10-18,Saw,2004,https://boxd.it/boJL1z,4.5,Yes,l,2025-10-17
2025-10-18,Singin' in the Rain,1952,https://boxd.it/bp1Dd9,4,,"lia 💍, luigimec, marquin, pinguas, namementioned",2025-10-17
2025-10-18,Lost and Found,1996,https://boxd.it/bp6rUb,4,,"marquin, luigimec, lia 💍, qvt, namementioned",2025-10-18
2025-10-20,Mother,2009,https://boxd.it/bqGPNJ,3.5,,"namementioned, lia 💍, pinguas, marquin, luigimec",2025-10-19
2025-10-21,The Strange Thing About the Johnsons,2011,https://boxd.it/br505L,0.5,,l,2025-10-20
2025-10-25,Constantine,2005,https://boxd.it/btNuZF,3.5,,"lia 💍, pinguas, marquin",2025-10-24
2025-10-26,Incantation,2022,https://boxd.it/buEwQB,3.5,Yes,"marquin, tori, qvt, luigimec",2025-10-26
2025-10-27,The Batman vs. Dracula,2005,https://boxd.it/bvti5X,3,,l,2025-10-26
2025-10-28,Bridget Jones's Diary,2001,https://boxd.it/bw9HrX,2,,lia 💍,2025-10-27
2025-10-30,Elite Squad,2007,https://boxd.it/bx64iF,4,Yes,l,2025-10-29
2025-10-30,Elite Squad: The Enemy Within,2010,https://boxd.it/bx9JGJ,4.5,,l,2025-10-29
2025-10-30,City of God,2002,https://boxd.it/bxucwN,4.5,,l,2025-10-29
2025-11-01,The Invisible Guest,2016,https://boxd.it/byKzyt,4,Yes,ospinos,2025-10-31
2025-11-02,The Secret Agent,2025,https://boxd.it/bzwvZB,4.5,,"cine25, julio, cine, ospinos, malu",2025-11-01
2025-11-03,Batman and Harley Quinn,2017,https://boxd.it/bAtXXB,1.5,,lia 💍,2025-11-02
2025-11-05,Batman,1989,https://boxd.it/bBl9R7,3.5,,"l, namementioned",2025-11-03
2025-11-08,"Oh, Hi!",2025,https://boxd.it/bDvqmt,3,,"lia 💍, namementioned",2025-11-07
2025-11-12,Frankenstein,2025,https://boxd.it/bGAi3b,3.5,,"marquin, lia 💍, namementioned, pinguas",2025-11-11
2025-11-14,Batman Returns,1992,https://boxd.it/bHzvIj,3,,l,2025-11-13
2025-11-14,Guillermo del Toro's Pinocchio,2022,https://boxd.it/bHQeqh,4,,l,2025-11-13
2025-11-16,The Usual Suspects,1995,https://boxd.it/bJ1Bgb,3.5,,lia 💍,2025-11-15
2025-11-16,Memories of Murder,2003,https://boxd.it/bJdT8X,4,Yes,ospinos,2025-11-15
2025-11-17,Predator,1987,https://boxd.it/bK92WB,3,,"marquin, luigimec, lia 💍",2025-11-16
2025-11-18,The Shape of Water,2017,https://boxd.it/bKxubV,3.5,,l,2025-11-17
2025-11-21,A Better Tomorrow,1986,https://boxd.it/bMctWd,3,,"lia 💍, marquin, luigimec, qvt",2025-11-20
2025-11-22,Brothers,2009,https://boxd.it/bNdY6j,3.5,,"l, namementioned",2025-11-21
2025-11-25,Superbad,2007,https://boxd.it/bPIixx,3.5,,lia 💍,2025-11-24
2025-11-29,Confessions of a Shopaholic,2009,https://boxd.it/bRIDDf,2,,lia 💍,2025-11-28
2025-12-01,Pain & Glory,2025,https://boxd.it/bTDWN7,1.5,,,2025-11-30
2025-12-06,Five Nights at Freddy's 2,2025,https://boxd.it/bWwj9l,0.5,,"l, cine, cine25",2025-12-05
2025-12-10,The Devil's Advocate,1997,https://boxd.it/bZlkYT,4,,l,2025-12-09
2025-12-10,Five Nights at Freddy's,2023,https://boxd.it/bZzkk3,1,,l,2025-12-09
2025-12-10,The Terminator,1984,https://boxd.it/bZLgX5,3.5,,"pinguas, lia 💍, fefys, namementioned",2025-12-09
2025-12-12,Pi,1998,https://boxd.it/c10PZJ,5,Yes,"lia 💍, pinguas, fefys",2025-12-11
2025-12-13,The Mortal Instruments: City of Bones,2013,https://boxd.it/c1Ct7V,2,,lia 💍,2025-12-12
2025-12-14,The Long Walk,2025,https://boxd.it/c2yJiB,2.5,,"pinguas, marquin, fefys, lia seb, namementioned",2025-12-13
2025-12-16,Terminator 2: Judgment Day,1991,https://boxd.it/c3JGvD,4.5,,"pinguas, namementioned",2025-12-14
2025-12-16,It Was Just an Accident,2025,https://boxd.it/c4lqu1,3.5,,"l, namementioned",2025-12-15
2025-12-21,Forgotten,2017,https://boxd.it/c8T5jP,4,Yes,ospinos,2025-12-20
2025-12-21,Red One,2024,https://boxd.it/c8TaVT,1.5,Yes,ospinos,2025-12-20
2025-12-23,Avatar: Fire and Ash,2025,https://boxd.it/cbgtg5,3,,"ospinos, cine25, cine",2025-12-22
2025-12-25,Predator: Badlands,2025,https://boxd.it/cd5SKv,3,,l,2025-12-24
2025-12-27,Wake Up Dead Man,2025,https://boxd.it/cfsgeZ,3.5,,ospinos,2025-12-25
2025-12-27,Beautiful Boy,2018,https://boxd.it/cfRYLN,4.5,,"lia 💍, namementioned",2025-12-26
2025-12-29,Blue Velvet,1986,https://boxd.it/ci29H1,4.5,,"l, namementioned",2025-12-28
2025-12-29,Die My Love,2025,https://boxd.it/ciqbWP,2.5,,lia 💍,2025-12-28
2025-12-31,Solaris,1972,https://boxd.it/ckxD6f,4.5,,"l, namementioned",2025-12-29
2026-01-01,Barry Lyndon,1975,https://boxd.it/clQR4p,5,,"ospinos, namementioned",2025-12-31
2026-01-02,Stranger Things 5: The Finale,2025,https://boxd.it/cmj0tf,1.5,,ospinos,2025-12-31
2026-01-02,We Need to Talk About Kevin,2011,https://boxd.it/cn3VS9,3.5,,l,2026-01-01
2026-01-03,Noah,2014,https://boxd.it/coTvGf,3,,"l, namementioned",2026-01-02
2026-01-04,The Perks of Being a Wallflower,2012,https://boxd.it/cqahBj,3,,l,2026-01-03
2026-01-04,Minority Report,2002,https://boxd.it/cqEQD5,3.5,,ospinos,2026-01-03
2026-01-06,"Step Aside, I'm the King of Capital",2025,https://boxd.it/csQRnf,0.5,,l,2026-01-04
2026-01-06,Steve,2025,https://boxd.it/csS0cx,3,,"l, namementioned",2026-01-05
2026-01-06,Sentimental Value,2025,https://boxd.it/ctul0D,4,,"cine, cine26, namementioned, l",2026-01-05
2026-01-06,Bugonia,2025,https://boxd.it/ctEb8R,3.5,,"pinguas, fefelios",2026-01-05
2026-01-07,The Killing of a Sacred Deer,2017,https://boxd.it/cuVlW1,2,,l,2026-01-06
2026-01-09,Alps,2011,https://boxd.it/cwvtm7,1,,l,2026-01-07
2026-01-10,Kinds of Kindness,2024,https://boxd.it/cxsIaX,1.5,,l,2026-01-08
2026-01-11,No Other Choice,2025,https://boxd.it/cz7309,4,,"pinguas, namementioned",2026-01-10
2026-01-16,Marty Supreme,2025,https://boxd.it/cETz9t,4.5,,"namementioned, lia 💍, cine, cine26",2026-01-15
2026-01-20,People We Meet on Vacation,2026,https://boxd.it/cIYu4p,2,,lia 💍,2026-01-16
2026-01-20,Star Wars: Episode I – The Phantom Menace,1999,https://boxd.it/cIYBDr,3.5,Yes,lia 💍,2026-01-19
2026-01-20,Star Wars: Episode II – Attack of the Clones,2002,https://boxd.it/cJlqBF,3,Yes,lia 💍,2026-01-19
2026-01-20,Star Wars: Episode III – Revenge of the Sith,2005,https://boxd.it/cJwHzD,4,Yes,lia 💍,2026-01-19
2026-01-21,Star Wars,1977,https://boxd.it/cKluNJ,4,Yes,lia 💍,2026-01-20
2026-01-22,The Empire Strikes Back,1980,https://boxd.it/cKTZID,5,Yes,lia 💍,2026-01-21
2026-01-22,Return of the Jedi,1983,https://boxd.it/cLjuax,4,Yes,lia 💍,2026-01-21
2026-01-22,Oldboy,2003,https://boxd.it/cLjKdx,4.5,Yes,"ospinos, namementioned",2026-01-21
2026-01-23,The Lord of the Rings: The Fellowship of the Ring,2001,https://boxd.it/cMduP3,4,Yes,"pinguas, namementioned",2026-01-22
2026-01-24,Hamnet,2025,https://boxd.it/cMQ6rJ,3.5,,"cine, cine26, ospinos",2026-01-23
2026-01-25,The Lord of the Rings: The Two Towers,2002,https://boxd.it/cNAUK9,4.5,Yes,l,2026-01-24
2026-01-25,The Lord of the Rings: The Return of the King,2003,https://boxd.it/cOniIx,5,Yes,"braga, namementioned, cine, cine26",2026-01-24
2026-01-26,Train Dreams,2025,https://boxd.it/cPMV67,3.5,,l,2026-01-25
2026-01-27,People We Meet on Vacation,2026,https://boxd.it/cQSB3t,1.5,Yes,lia 💍,2026-01-26
2026-01-28,Marty Supreme,2025,https://boxd.it/cRBnHf,4.5,Yes,"cine, cine26, ospinos",2026-01-27
2026-01-28,Gone Girl,2014,https://boxd.it/cRXd5f,4,Yes,lia 💍,2026-01-27
2026-01-29,The Room,2003,https://boxd.it/cShgv1,0.5,,l,2026-01-28
2026-01-29,28 Years Later: The Bone Temple,2026,https://boxd.it/cSIZLR,4,,"julio, malu, cine, cine26",2026-01-28
2026-01-30,Rear Window,1954,https://boxd.it/cTFsVn,5,,"pinguas, namementioned",2026-01-29
2026-01-31,After,2019,https://boxd.it/cUBBYr,0.5,,"lia 💍, namementioned",2026-01-30
2026-02-02,The Running Man,2025,https://boxd.it/cWXyKt,2.5,,"lia 💍, pinguas, marquin, fefelios, tori, namementioned",2026-02-01
2026-02-04,Escape from Alcatraz,1979,https://boxd.it/cYw0fb,3.5,,lia 💍,2026-02-03
2026-02-04,Milk & Serial,2024,https://boxd.it/cYHqpt,3,,l,2026-02-03
2026-02-04,Eyes Wide Shut,1999,https://boxd.it/cYSPMJ,4,,"pinguas, fefelios",2026-02-03
2026-02-05,The Housemaid,2025,https://boxd.it/cZIifh,2,,"lia 💍, pinguas, marquin, tori, fefelios, gui",2026-02-04
2026-02-06,The Descent,2005,https://boxd.it/d0be8p,3.5,,l,2026-02-05
2026-02-06,The Descent: Part 2,2009,https://boxd.it/d0iPZJ,1.5,,l,2026-02-05
2026-02-06,Little Women,2019,https://boxd.it/d0tE6b,3.5,,"lia 💍, namementioned",2026-02-05
2026-02-07,Full Metal Jacket,1987,https://boxd.it/d1pkAh,4.5,Yes,"lia 💍, pinguas",2026-02-06
2026-02-09,Martyrs,2008,https://boxd.it/d2RbD7,1,,l,2026-02-08
2026-02-09,Mulholland Drive,2001,https://boxd.it/d3nSAf,5,,"l, namementioned",2026-02-08
2026-02-10,Twin Peaks: Fire Walk with Me,1992,https://boxd.it/d3KaC3,5,,"l, c",2026-02-08
2026-02-10,Twin Peaks: The Missing Pieces,2014,https://boxd.it/d3ZlYp,3,,l,2026-02-09
2026-02-11,Watching the Detectives,2007,https://boxd.it/d4NSNz,3.5,,lia 💍,2026-02-10
2026-02-11,The Backrooms (Found Footage),2022,https://boxd.it/d4Y9aJ,2.5,,l,2026-02-10
2026-02-12,The Thing,1982,https://boxd.it/d5JqcB,5,Yes,"namementioned, ospinos",2026-02-11
2026-02-13,V/H/S/Beyond,2024,https://boxd.it/d6w34H,1.5,,pinguas,2026-02-12
2026-02-14,Scarface,1983,https://boxd.it/d7jwfd,4,,ospinos,2026-02-13
2026-02-15,Wrong Turn,2003,https://boxd.it/d87Hxn,1.5,,ospinos,2026-02-14
2026-02-15,Wild at Heart,1990,https://boxd.it/d8w4eh,3.5,,"lia 💍, namementioned",2026-02-14
2026-02-17,Hellraiser,1987,https://boxd.it/daDFnn,3,,pinguas,2026-02-16
2026-02-18,The Girl Who Cried Pearls,2025,https://boxd.it/db67Zl,4,,"c, l",2026-02-17
2026-02-18,Butterfly,2024,https://boxd.it/db6TkP,3,,l,2026-02-17
2026-02-18,Forevergreen,2025,https://boxd.it/dbdRSz,3,,l,2026-02-17
2026-02-18,Retirement Plan,2024,https://boxd.it/dbeKop,3.5,,l,2026-02-17
2026-02-18,The Three Sisters,2024,https://boxd.it/dbhffH,1,,l,2026-02-17
2026-02-18,The Singers,2025,https://boxd.it/dbq2NJ,3,,l,2026-02-17
2026-02-19,Heat,1995,https://boxd.it/dcqMpn,4.5,,"namementioned, l",2026-02-18
2026-02-20,All the Empty Rooms,2025,https://boxd.it/dcXyXL,3.5,,l,2026-02-19
2026-02-20,Two People Exchanging Saliva,2024,https://boxd.it/dd5389,3.5,,l,2026-02-19
2026-02-21,Cold Storage,2026,https://boxd.it/dejAcZ,2.5,,namementioned,2026-02-20
2026-02-23,Fantastic Planet,1973,https://boxd.it/dfR53z,4,,l,2026-02-22
2026-02-24,Scary Movie 3,2003,https://boxd.it/dgYZoh,1.5,Yes,l,2026-02-23
2026-02-24,The Game,1997,https://boxd.it/dhsoZv,4,,pinguas,2026-02-23
2026-02-25,Army of Darkness,1992,https://boxd.it/dhXkul,3.5,,l,2026-02-24
2026-02-26,Dog Day Afternoon,1975,https://boxd.it/diMIDN,4.5,,l,2026-02-25
2026-02-26,Fake Blonde,2007,https://boxd.it/dj7OUd,4,,pinguas,2026-02-25
2026-02-28,Airplane!,1980,https://boxd.it/dkbC05,3.5,,"l, namementioned",2026-02-27
2026-02-28,Jumper,2008,https://boxd.it/dkBiJh,2.5,,"lia 💍, namementioned",2026-02-27
2026-03-03,Ready or Not,2019,https://boxd.it/dnjPxJ,3,,pinguas,2026-03-02
2026-03-07,There Will Be Blood,2007,https://boxd.it/dpTe1h,4.5,,lia 💍,2026-03-06
2026-03-07,Sentimental Value,2025,https://boxd.it/dq87il,4,Yes,"marquin, tori, pinguas, fefelios",2026-03-06
2026-03-08,Green Vinyl,2004,https://boxd.it/dqEYix,3.5,,"namementioned, l",2026-03-07
2026-03-08,Romeo and Juliet,1968,https://boxd.it/dr1oE9,2.5,,"lia 💍, namementioned",2026-03-07
2026-03-09,Rope,1948,https://boxd.it/ds0GH3,4,,lia 💍,2026-03-08
2026-03-09,Little Italy,2018,https://boxd.it/ds76DX,2.5,,"lia 💍, namementioned",2026-03-08
2026-03-15,Project Hail Mary,2026,https://boxd.it/dwGnrb,4.5,,"julio, malu, cine, cine26, namementioned",2026-03-14
2026-03-16,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,https://boxd.it/dx65m5,4.5,,l,2026-03-15
